image_type,min_quality,max_quality,colors,speed,dither,posterize,runtime_ms,compression_ratio,quality_ok
scatter,30,100,256,8,0.0,2,21.260208,2.388334442226658,true
scatter,30,100,256,8,0.0,3,17.621333999999997,2.7397388059701493,true
scatter,30,100,256,8,0.0,4,18.037582999999998,3.1256772445820435,true
scatter,30,100,256,8,0.5,0,19.374417,2.238722195274063,true
scatter,30,100,256,8,0.5,1,19.609416,2.208421628272609,true
scatter,30,100,256,8,0.5,2,19.747541000000002,1.3611544133136717,true
scatter,30,100,256,8,0.5,3,20.693541999999997,1.3704504963094934,true
scatter,30,100,256,8,0.5,4,19.270958,1.4514781202264355,true
scatter,30,100,256,8,1.0,0,19.519208,2.2082706766917295,true
scatter,30,100,256,8,1.0,1,20.138917,1.9084948015122873,true
scatter,30,100,256,8,1.0,2,19.584542,1.100712071138973,true
scatter,30,100,256,8,1.0,3,20.705292,1.2707784289816308,true
scatter,30,100,256,8,1.0,4,21.313125,1.401787651321213,true
scatter,30,100,256,10,0.0,0,17.608792,2.2676352916403455,true
scatter,30,100,256,10,0.0,1,17.315958,2.2570210982255134,true
scatter,30,100,256,10,0.0,2,17.281333999999998,2.388334442226658,true
scatter,30,100,256,10,0.0,3,16.704250000000002,2.7397388059701493,true
scatter,30,100,256,10,0.0,4,16.418167,3.1256772445820435,true
scatter,30,100,256,10,0.5,0,19.183625,2.238722195274063,true
scatter,30,100,256,10,0.5,1,19.241375,2.208421628272609,true
scatter,30,100,256,10,0.5,2,19.601958,1.3611544133136717,true
scatter,30,100,256,10,0.5,3,19.187666999999998,1.3704504963094934,true
scatter,30,100,256,10,0.5,4,18.890875,1.4514781202264355,true
scatter,30,100,256,10,1.0,0,20.984125,2.2082706766917295,true
scatter,30,100,256,10,1.0,1,20.831208,1.9084948015122873,true
scatter,30,100,256,10,1.0,2,20.226292,1.100712071138973,true
scatter,30,100,256,10,1.0,3,19.464583,1.2707784289816308,true
scatter,30,100,256,10,1.0,4,19.353833,1.401787651321213,true
scatter,70,80,256,1,0.0,0,25.255542,2.9825516986706058,true
scatter,70,80,256,1,0.0,1,26.624291000000003,3.005022788577807,true
scatter,70,80,256,1,0.0,2,25.000083,3.0241505195169895,true
scatter,70,80,256,1,0.0,3,27.193958000000002,2.9781526548672566,true
scatter,70,80,256,1,0.0,4,23.7835,3.1187373298580945,true
scatter,70,80,256,1,0.5,0,39.233791,2.238877338877339,true
scatter,70,80,256,1,0.5,1,38.800875,2.2115963855421685,true
scatter,70,80,256,1,0.5,2,37.65475,2.192534781133356,true
scatter,70,80,256,1,0.5,3,49.146958999999995,1.9668208937051017,true
scatter,70,80,256,1,0.5,4,37.698,1.604200804409355,true
scatter,70,80,256,1,1.0,0,38.394166,1.922006068177762,true
scatter,70,80,256,1,1.0,1,39.249375,2.1686916828891722,true
scatter,70,80,256,1,1.0,2,41.996542,1.7281091200855845,true
scatter,70,80,256,1,1.0,3,51.060958,1.8902931367386344,true
scatter,70,80,256,1,1.0,4,38.752125,1.5597450876261285,true
scatter,70,80,256,4,0.0,0,25.1895,2.97431412262935,true
scatter,70,80,256,4,0.0,1,24.80225,2.9919429523985923,true
scatter,70,80,256,4,0.0,2,25.000292,3.019063638912251,true
scatter,70,80,256,4,0.0,3,24.990125,2.9820011076241464,true
scatter,70,80,256,4,0.0,4,25.419082999999997,3.1076375529049636,true
scatter,70,80,256,4,0.5,0,36.810458,2.0689721421709892,true
scatter,70,80,256,4,0.5,1,35.478916999999996,2.206611570247934,true
scatter,70,80,256,4,0.5,2,34.97275,2.190156599552573,true
scatter,70,80,256,4,0.5,3,40.684290999999995,1.970659997560083,true
scatter,70,80,256,4,0.5,4,36.511541,1.597853504129779,true
scatter,70,80,256,4,1.0,0,40.188167,1.9412931138084364,true
scatter,70,80,256,4,1.0,1,34.526875,2.158693037551784,true
scatter,70,80,256,4,1.0,2,39.4565,1.7304231387252276,true
scatter,70,80,256,4,1.0,3,41.234917,1.902314078784667,true
scatter,70,80,256,4,1.0,4,34.671124999999996,1.5486051193557664,true
scatter,70,80,256,6,0.0,0,25.261708000000002,2.970212374735681,true
scatter,70,80,256,6,0.0,1,25.114834,2.99388379204893,true
scatter,70,80,256,6,0.0,2,26.507334,3.020192577358138,true
scatter,70,80,256,6,0.0,3,29.898709,2.976506357103372,true
scatter,70,80,256,6,0.0,4,24.033667,3.112127926018688,true
scatter,70,80,256,6,0.5,0,33.736416999999996,2.068442281836225,true
scatter,70,80,256,6,0.5,1,38.52275,2.2073654003826184,true
scatter,70,80,256,6,0.5,2,35.248416,2.183200432490877,true
scatter,70,80,256,6,0.5,3,42.660875000000004,1.9671801741460146,true
scatter,70,80,256,6,0.5,4,36.389375,1.597774480712166,true
scatter,70,80,256,6,1.0,0,37.05,1.9402438291994475,true
scatter,70,80,256,6,1.0,1,36.273875,2.1710234527249512,true
scatter,70,80,256,6,1.0,2,35.170375,1.7247877849554214,true
scatter,70,80,256,6,1.0,3,41.367374999999996,1.8915105386416862,true
scatter,70,80,256,6,1.0,4,35.485042,1.548530892009778,true
scatter,70,80,256,8,0.0,0,17.275458,2.9522982728685006,true
scatter,70,80,256,8,0.0,1,17.094333,2.952568086273076,true
scatter,70,80,256,8,0.0,2,16.83325,3.0173718128327263,true
scatter,70,80,256,8,0.0,3,18.310541999999998,2.991665894990277,true
scatter,70,80,256,8,0.0,4,18.079167,3.1433158201984823,true
scatter,70,80,256,8,0.5,0,22.089625,2.3022162046604433,true
scatter,70,80,256,8,0.5,1,20.696208000000002,2.23376892760838,true
scatter,70,80,256,8,0.5,2,21.076999999999998,1.928430728824688,true
scatter,70,80,256,8,0.5,3,20.116208999999998,1.6334816462736375,true
scatter,70,80,256,8,0.5,4,19.306875,1.45802870295153,true
scatter,70,80,256,8,1.0,0,19.687666999999998,2.253871912934282,true
scatter,70,80,256,8,1.0,1,19.195833,2.1321937697993665,true
scatter,70,80,256,8,1.0,2,21.622916999999998,1.4757445642243743,true
scatter,70,80,256,8,1.0,3,20.092334,1.4184668071654374,true
scatter,70,80,256,8,1.0,4,19.875166,1.4096164754134124,true
scatter,70,80,256,10,0.0,0,16.893958,2.9522982728685006,true
scatter,70,80,256,10,0.0,1,16.698207999999997,2.952568086273076,true
scatter,70,80,256,10,0.0,2,16.658833,3.0173718128327263,true
scatter,70,80,256,10,0.0,3,16.554917,2.991665894990277,true
scatter,70,80,256,10,0.0,4,16.632042,3.1433158201984823,true
scatter,70,80,256,10,0.5,0,19.67625,2.3022162046604433,true
scatter,70,80,256,10,0.5,1,19.256249999999998,2.23376892760838,true
scatter,70,80,256,10,0.5,2,19.894167,1.928430728824688,true
scatter,70,80,256,10,0.5,3,19.247500000000002,1.6334816462736375,true
scatter,70,80,256,10,0.5,4,19.323666,1.45802870295153,true
scatter,70,80,256,10,1.0,0,19.614084000000002,2.253871912934282,true
scatter,70,80,256,10,1.0,1,21.558875,2.1321937697993665,true
scatter,70,80,256,10,1.0,2,28.498708,1.4757445642243743,true
scatter,70,80,256,10,1.0,3,20.48725,1.4184668071654374,true
scatter,70,80,256,10,1.0,4,21.67575,1.4096164754134124,true
scatter,70,100,256,1,0.0,0,32.68925,2.266998807101256,true
scatter,70,100,256,1,0.0,1,30.737707999999998,2.2543437303747123,true
scatter,70,100,256,1,0.0,2,27.160542,2.3943526272882236,true
scatter,70,100,256,1,0.0,3,25.236375,2.738345482285133,true
scatter,70,100,256,1,0.0,4,24.264666000000002,3.1187373298580945,true
scatter,70,100,256,1,0.5,0,42.890458,2.255130531900042,true
scatter,70,100,256,1,0.5,1,43.848834000000004,2.244476865360567,true
scatter,70,100,256,1,0.5,2,40.619583,1.5044004656577417,true
scatter,70,100,256,1,0.5,3,55.274166,1.55621387283237,true
scatter,70,100,256,1,0.5,4,40.968167,1.604200804409355,true
scatter,70,100,256,1,1.0,0,45.675582999999996,2.229145104533223,true
scatter,70,100,256,1,1.0,1,45.725542000000004,2.0657970458469213,true
scatter,70,100,256,1,1.0,2,41.933541999999996,1.3882944437282454,true
scatter,70,100,256,1,1.0,3,52.837167,1.4361858190709047,true
scatter,70,100,256,1,1.0,4,50.41375,1.5597450876261285,true
scatter,70,100,256,4,0.0,0,29.128166,2.2647739221871714,true
scatter,70,100,256,4,0.0,1,27.726875000000003,2.250888316031492,true
scatter,70,100,256,4,0.0,2,28.217917,2.400579580918413,true
scatter,70,100,256,4,0.0,3,25.618792000000003,2.7436942675159237,true
scatter,70,100,256,4,0.0,4,26.951958,3.1139277108433734,true
scatter,70,100,256,4,0.5,0,38.142292000000005,2.254029163468918,true
scatter,70,100,256,4,0.5,1,36.37525,2.2416736053288924,true
scatter,70,100,256,4,0.5,2,35.702417,1.5072078376487055,true
scatter,70,100,256,4,0.5,3,44.808542,1.5632167223109306,true
scatter,70,100,256,4,0.5,4,36.201333000000005,1.5982487384980706,true
scatter,70,100,256,4,1.0,0,41.804666999999995,2.226993865030675,true
scatter,70,100,256,4,1.0,1,45.782875000000004,2.0665899059681445,true
scatter,70,100,256,4,1.0,2,37.675292,1.3865665236051503,true
scatter,70,100,256,4,1.0,3,42.726082999999996,1.449134296223199,true
scatter,70,100,256,4,1.0,4,35.416042000000004,1.549199194399156,true
scatter,70,100,256,6,0.0,0,26.963,2.26382173638848,true
scatter,70,100,256,6,0.0,1,30.675292,2.253871912934282,true
scatter,70,100,256,6,0.0,2,25.244042,2.4025433182122407,true
scatter,70,100,256,6,0.0,3,24.254459,2.744160366941306,true
scatter,70,100,256,6,0.0,4,23.995584,3.112127926018688,true
scatter,70,100,256,6,0.5,0,36.159499999999994,2.2519866164784608,true
scatter,70,100,256,6,0.5,1,42.750166,2.2446328076148125,true
scatter,70,100,256,6,0.5,2,38.266708,1.5112971885671516,true
scatter,70,100,256,6,0.5,3,42.998667,1.55621387283237,true
scatter,70,100,256,6,0.5,4,36.669,1.597774480712166,true
scatter,70,100,256,6,1.0,0,39.357084,2.2257664485015503,true
scatter,70,100,256,6,1.0,1,36.476957999999996,2.0687071780751745,true
scatter,70,100,256,6,1.0,2,35.104542,1.385615028306742,true
scatter,70,100,256,6,1.0,3,43.261041999999996,1.4440173423322755,true
scatter,70,100,256,6,1.0,4,35.3645,1.548530892009778,true
scatter,70,100,256,8,0.0,0,17.475125000000002,2.2676352916403455,true
scatter,70,100,256,8,0.0,1,17.583166000000002,2.2570210982255134,true
scatter,70,100,256,8,0.0,2,16.917624999999997,2.388334442226658,true
scatter,70,100,256,8,0.0,3,16.973374999999997,2.7397388059701493,true
scatter,70,100,256,8,0.0,4,16.113791,3.1256772445820435,true
scatter,70,100,256,8,0.5,0,21.17625,2.238722195274063,true
scatter,70,100,256,8,0.5,1,20.383041000000002,2.208421628272609,true
scatter,70,100,256,8,0.5,2,20.050208,1.3611544133136717,true
scatter,70,100,256,8,0.5,3,19.395374999999998,1.3704504963094934,true
scatter,70,100,256,8,0.5,4,20.806749999999997,1.4514781202264355,true
scatter,70,100,256,8,1.0,0,21.234916,2.2082706766917295,true
scatter,70,100,256,8,1.0,1,21.105166,1.9084948015122873,true
scatter,70,100,256,8,1.0,2,22.77375,1.100712071138973,true
scatter,70,100,256,8,1.0,3,20.854999999999997,1.2707784289816308,true
scatter,70,100,256,8,1.0,4,19.885584,1.401787651321213,true
scatter,70,100,256,10,0.0,0,22.603833,2.2676352916403455,true
scatter,70,100,256,10,0.0,1,17.340083,2.2570210982255134,true
scatter,70,100,256,10,0.0,2,17.059125,2.388334442226658,true
scatter,70,100,256,10,0.0,3,17.363208,2.7397388059701493,true
scatter,70,100,256,10,0.0,4,16.438333,3.1256772445820435,true
scatter,70,100,256,10,0.5,0,20.151875,2.238722195274063,true
scatter,70,100,256,10,0.5,1,20.155292000000003,2.208421628272609,true
scatter,70,100,256,10,0.5,2,21.051750000000002,1.3611544133136717,true
scatter,70,100,256,10,0.5,3,19.594707999999997,1.3704504963094934,true
scatter,70,100,256,10,0.5,4,20.667958,1.4514781202264355,true
scatter,70,100,256,10,1.0,0,22.106042,2.2082706766917295,true
scatter,70,100,256,10,1.0,1,22.443958,1.9084948015122873,true
scatter,70,100,256,10,1.0,2,21.756459,1.100712071138973,true
scatter,70,100,256,10,1.0,3,21.193707999999997,1.2707784289816308,true
scatter,70,100,256,10,1.0,4,24.56,1.401787651321213,true
heatmap,30,40,256,1,0.0,0,29.877208,3.5855205871377036,true
heatmap,30,40,256,1,0.0,1,25.652583,3.5310547592796766,true
heatmap,30,40,256,1,0.0,2,26.464167,3.5806211180124223,true
heatmap,30,40,256,1,0.0,3,25.533042,3.5757350204689247,true
heatmap,30,40,256,1,0.0,4,27.224375,3.525440313111546,true
heatmap,30,40,256,1,0.5,0,51.3155,0.3504821196240318,true
heatmap,30,40,256,1,0.5,1,55.485375000000005,0.3290936907724979,true
heatmap,30,40,256,1,0.5,2,61.018459,0.44972149844756837,true
heatmap,30,40,256,1,0.5,3,59.719666,0.45743667872786137,true
heatmap,30,40,256,1,0.5,4,68.21525000000001,0.1748169892225302,true
heatmap,30,40,256,1,1.0,0,52.093875,0.2697436761279093,true
heatmap,30,40,256,1,1.0,1,63.64775,0.29204830996190323,true
heatmap,30,40,256,1,1.0,2,62.43925,0.3103425999698529,true
heatmap,30,40,256,1,1.0,3,64.397875,0.34897573732384135,true
heatmap,30,40,256,1,1.0,4,67.29350000000001,0.18369297831933415,true
heatmap,30,40,256,4,0.0,0,27.292834,3.5558845299777944,true
heatmap,30,40,256,4,0.0,1,25.981583,3.528029375764994,true
heatmap,30,40,256,4,0.0,2,27.385541999999997,3.565120593692022,true
heatmap,30,40,256,4,0.0,3,26.494709,3.565120593692022,true
heatmap,30,40,256,4,0.0,4,26.062790999999997,3.4883214328936223,true
heatmap,30,40,256,4,0.5,0,42.767458,0.3482421167089525,true
heatmap,30,40,256,4,0.5,1,43.837292,0.32771676103417696,true
heatmap,30,40,256,4,0.5,2,47.327459000000005,0.4570957357395455,true
heatmap,30,40,256,4,0.5,3,46.890375,0.4498688974903234,true
heatmap,30,40,256,4,0.5,4,51.475500000000004,0.17448786866192068,true
heatmap,30,40,256,4,1.0,0,50.372,0.27143543238127527,true
heatmap,30,40,256,4,1.0,1,58.591457999999996,0.2855472890641253,true
heatmap,30,40,256,4,1.0,2,51.815374999999996,0.3033530488959987,true
heatmap,30,40,256,4,1.0,3,50.075208,0.3459724172698138,true
heatmap,30,40,256,4,1.0,4,99.0535,0.18259101361324204,true
heatmap,30,40,256,6,0.0,0,28.421249999999997,3.572189862436485,true
heatmap,30,40,256,6,0.0,1,49.206708,3.5783985102420854,true
heatmap,30,40,256,6,0.0,2,28.463041,3.5480059084194977,true
heatmap,30,40,256,6,0.0,3,27.634667,3.5611564121571533,true
heatmap,30,40,256,6,0.0,4,29.061542,3.4972094151904876,true
heatmap,30,40,256,6,0.5,0,48.003707999999996,0.3339551158021573,true
heatmap,30,40,256,6,0.5,1,43.746167,0.32900353840885743,true
heatmap,30,40,256,6,0.5,2,49.221834,0.456437054631829,true
heatmap,30,40,256,6,0.5,3,55.573334,0.45766183452152237,true
heatmap,30,40,256,6,0.5,4,59.503958000000004,0.16643665948736308,true
heatmap,30,40,256,6,1.0,0,50.862958,0.26989774897936253,true
heatmap,30,40,256,6,1.0,1,47.579334,0.28697729988052567,true
heatmap,30,40,256,6,1.0,2,48.125125,0.30582493368700264,true
heatmap,30,40,256,6,1.0,3,51.268458,0.3478932567318021,true
heatmap,30,40,256,6,1.0,4,49.991292,0.17146324342974076,true
heatmap,30,40,256,8,0.0,0,17.297916999999998,3.5340853359489945,true
heatmap,30,40,256,8,0.0,1,17.218291999999998,3.5288932419196866,true
heatmap,30,40,256,8,0.0,2,17.220083,3.544515494343335,true
heatmap,30,40,256,8,0.0,3,22.160292000000002,3.5576400888669464,true
heatmap,30,40,256,8,0.0,4,20.378833999999998,3.4984828255856293,true
heatmap,30,40,256,8,0.5,0,27.5395,0.3275417324803127,true
heatmap,30,40,256,8,0.5,1,28.625542,0.34260447867636573,true
heatmap,30,40,256,8,0.5,2,31.0255,0.4029525247441704,true
heatmap,30,40,256,8,0.5,3,31.877207999999996,0.44370555093747116,true
heatmap,30,40,256,8,0.5,4,38.6755,0.18301417178848986,true
heatmap,30,40,256,8,1.0,0,29.528665999999998,0.25468072134797703,true
heatmap,30,40,256,8,1.0,1,33.326375,0.2600270635994587,true
heatmap,30,40,256,8,1.0,2,32.509958,0.3014369078245592,true
heatmap,30,40,256,8,1.0,3,35.058833,0.3424742170048952,true
heatmap,30,40,256,8,1.0,4,35.560542,0.1719757763789863,true
heatmap,30,40,256,10,0.0,0,18.845125,3.5340853359489945,true
heatmap,30,40,256,10,0.0,1,18.130625000000002,3.5288932419196866,true
heatmap,30,40,256,10,0.0,2,18.748917,3.544515494343335,true
heatmap,30,40,256,10,0.0,3,20.016083000000002,3.5576400888669464,true
heatmap,30,40,256,10,0.0,4,28.275958,3.4984828255856293,true
heatmap,30,40,256,10,0.5,0,31.999209,0.3275417324803127,true
heatmap,30,40,256,10,0.5,1,31.633583,0.34260447867636573,true
heatmap,30,40,256,10,0.5,2,48.788417,0.4029525247441704,true
heatmap,30,40,256,10,0.5,3,35.849166000000004,0.44370555093747116,true
heatmap,30,40,256,10,0.5,4,39.206167,0.18301417178848986,true
heatmap,30,40,256,10,1.0,0,32.772833,0.25468072134797703,true
heatmap,30,40,256,10,1.0,1,33.744542,0.2600270635994587,true
heatmap,30,40,256,10,1.0,2,35.272333,0.3014369078245592,true
heatmap,30,40,256,10,1.0,3,33.441125,0.3424742170048952,true
heatmap,30,40,256,10,1.0,4,34.61675,0.1719757763789863,true
heatmap,30,60,256,1,0.0,0,33.145542,3.570862239841427,true
heatmap,30,60,256,1,0.0,1,28.256792,3.566885286474446,true
heatmap,30,60,256,1,0.0,2,27.999667,3.528029375764994,true
heatmap,30,60,256,1,0.0,3,26.500666,3.4883214328936223,true
heatmap,30,60,256,1,0.0,4,26.432292,3.525440313111546,true
heatmap,30,60,256,1,0.5,0,48.986458,0.35528164673980034,true
heatmap,30,60,256,1,0.5,1,52.769042,0.33998183555277717,true
heatmap,30,60,256,1,0.5,2,59.531709,0.45993298228817614,true
heatmap,30,60,256,1,0.5,3,65.070667,0.5260429974084754,true
heatmap,30,60,256,1,0.5,4,66.169125,0.1748169892225302,true
heatmap,30,60,256,1,1.0,0,49.802208,0.31958842900067636,true
heatmap,30,60,256,1,1.0,1,57.470583999999995,0.29898243903450994,true
heatmap,30,60,256,1,1.0,2,63.80275,0.32148115101494534,true
heatmap,30,60,256,1,1.0,3,65.191708,0.3688999808024573,true
heatmap,30,60,256,1,1.0,4,67.68991700000001,0.18369297831933415,true
heatmap,30,60,256,4,0.0,0,27.277167000000002,3.5519408502772642,true
heatmap,30,60,256,4,0.0,1,26.568458,3.5545689974102848,true
heatmap,30,60,256,4,0.0,2,24.698083,3.491701998788613,true
heatmap,30,60,256,4,0.0,3,33.694334,3.490433519011867,true
heatmap,30,60,256,4,0.0,4,26.497708,3.4883214328936223,true
heatmap,30,60,256,4,0.5,0,49.074167,0.3558606385342848,true
heatmap,30,60,256,4,0.5,1,42.692542,0.33926553672316384,true
heatmap,30,60,256,4,0.5,2,46.155042,0.4588932051200408,true
heatmap,30,60,256,4,0.5,3,46.081833,0.5266966341409933,true
heatmap,30,60,256,4,0.5,4,55.529875,0.17448786866192068,true
heatmap,30,60,256,4,1.0,0,43.339416,0.32077991452991456,true
heatmap,30,60,256,4,1.0,1,47.287416,0.29482642227359207,true
heatmap,30,60,256,4,1.0,2,54.484584000000005,0.3204589420318858,true
heatmap,30,60,256,4,1.0,3,47.94125,0.36950530080633787,true
heatmap,30,60,256,4,1.0,4,50.0275,0.18259101361324204,true
heatmap,30,60,256,6,0.0,0,26.302167,3.508703590992088,true
heatmap,30,60,256,6,0.0,1,26.814625000000003,3.566885286474446,true
heatmap,30,60,256,6,0.0,2,26.23975,3.499332281170329,true
heatmap,30,60,256,6,0.0,3,26.374125000000003,3.493818181818182,true
heatmap,30,60,256,6,0.0,4,26.636667,3.4972094151904876,true
heatmap,30,60,256,6,0.5,0,43.459167,0.352807255902765,true
heatmap,30,60,256,6,0.5,1,43.788459,0.33964531903611617,true
heatmap,30,60,256,6,0.5,2,46.281875,0.4585427935093859,true
heatmap,30,60,256,6,0.5,3,47.776917000000005,0.5266100301452453,true
heatmap,30,60,256,6,0.5,4,50.328583,0.16643665948736308,true
heatmap,30,60,256,6,1.0,0,44.759167000000005,0.31710617512129113,true
heatmap,30,60,256,6,1.0,1,48.568374999999996,0.2969403523230658,true
heatmap,30,60,256,6,1.0,2,49.880959000000004,0.32004974406235775,true
heatmap,30,60,256,6,1.0,3,47.916666,0.3695289864362452,true
heatmap,30,60,256,6,1.0,4,51.662875,0.17146324342974076,true
heatmap,30,60,256,8,0.0,0,20.698500000000003,3.4694270582571014,true
heatmap,30,60,256,8,0.0,1,19.721292000000002,3.4648395239812477,true
heatmap,30,60,256,8,0.0,2,18.340833,3.4773796597900835,true
heatmap,30,60,256,8,0.0,3,17.441792,3.492125030288345,true
heatmap,30,60,256,8,0.0,4,18.411041,3.4984828255856293,true
heatmap,30,60,256,8,0.5,0,26.704833,0.37035514210823867,true
heatmap,30,60,256,8,0.5,1,27.882666,0.36709586214801515,true
heatmap,30,60,256,8,0.5,2,31.24675,0.5105116806291068,true
heatmap,30,60,256,8,0.5,3,34.023958,0.5523002931652264,true
heatmap,30,60,256,8,0.5,4,35.653959,0.18301417178848986,true
heatmap,30,60,256,8,1.0,0,33.449,0.2873348950804964,true
heatmap,30,60,256,8,1.0,1,34.698375,0.28201314965560426,true
heatmap,30,60,256,8,1.0,2,34.1595,0.4179390143111923,true
heatmap,30,60,256,8,1.0,3,34.427541999999995,0.4249635101065947,true
heatmap,30,60,256,8,1.0,4,41.931459,0.1719757763789863,true
heatmap,30,60,256,10,0.0,0,20.203417,3.4694270582571014,true
heatmap,30,60,256,10,0.0,1,19.579584,3.4648395239812477,true
